,Diagnose,Word,Occurrences
14488,3,resembling,1
14489,3,dysfunction,1
14490,3,involuntary,1
14491,3,peripherally,1
14492,3,generated,1
14493,3,topograph,1
14494,3,electroencephalographi,1
14495,3,thirtyfour,2
14496,3,children,6
14497,3,tuber,22
14498,3,sclerosi,3
14499,3,ts,1
14500,3,prospect,1
14501,3,eeg,2
14502,3,size,2
14503,3,topographi,1
14504,3,cortic,1
14505,3,analyz,1
14506,3,axial,4
14507,3,coron,1
14508,3,view,2
14509,3,sequenc,1
14510,3,mm,2
14511,3,seventysix,2
14512,3,foci,1
14513,3,small,2
14514,3,number,2
14515,3,mrieeg,2
14516,3,correspond,1
14517,3,twentyf,1
14518,3,complet,1
14519,3,mainli,1
14520,3,frontal,2
14521,3,region,3
14522,3,old,2
14523,3,bilater,1
14524,3,synchroni,1
14525,3,preferenti,1
14526,3,epileptogen,1
14527,3,express,2
14528,3,influenc,1
14529,3,matur,1
14530,3,topographic,2
14531,3,comparative,1
14532,3,electroencephalography,1
14533,3,child,6
14534,3,tuberous,2
14535,3,sclerosis,3
14536,3,t,1
14537,3,prospectively,1
14538,3,topography,1
14539,3,cortical,1
14540,3,analyzed,1
14541,3,coronal,1
14542,3,sequence,1
14543,3,focus,2
14544,3,remaining,1
14545,3,correspondence,2
14546,3,twentyfive,1
14547,3,complete,2
14548,3,corresponding,1
14549,3,mainly,1
14550,3,bilateral,1
14551,3,synchrony,1
14552,3,preferentially,1
14553,3,epileptogenic,1
14554,3,expression,1
14555,3,influenced,1
14556,3,regional,1
14557,3,maturation,1
14558,3,pregnanc,4
14559,3,eclampsia,4
14560,3,pseudotumor,4
14561,3,cerebri,4
14562,3,stroke,6
14563,3,obstetr,1
14564,3,palsi,3
14565,3,subarachnoid,4
14566,3,hemorrhag,1
14567,3,pituitari,1
14568,3,tumor,2
14569,3,choriocarcinoma,4
14570,3,matern,4
14571,3,mortal,1
14572,3,zero,2
14573,3,due,2
14574,3,intracerebr,2
14575,3,pulmonari,1
14576,3,edema,14
14577,3,dissemin,1
14578,3,intravascular,4
14579,3,coagul,1
14580,3,abruptio,2
14581,3,placenta,2
14582,3,failur,1
14583,3,liver,2
14584,3,kidney,2
14585,3,fetal,2
14586,3,directli,1
14587,3,decreas,1
14588,3,placent,1
14589,3,perfus,1
14590,3,seriou,1
14591,3,thu,1
14592,3,therapeut,1
14593,3,goal,2
14594,3,loss,2
14595,3,vision,2
14596,3,risk,2
14597,3,thirteen,2
14598,3,nonpregn,2
14599,3,occlus,4
14600,3,venou,2
14601,3,thrombosi,1
14602,3,lumbar,2
14603,3,disk,2
14604,3,prolaps,1
14605,3,lumbosacr,1
14606,3,plexu,1
14607,3,labor,4
14608,3,deliveri,1
14609,3,compress,1
14610,3,entrap,1
14611,3,thought,2
14612,3,retent,1
14613,3,everi,1
14614,3,10000,2
14615,3,rate,1
14616,3,women,2
14617,3,prolifer,1
14618,3,prolactinsecret,1
14619,3,cell,2
14620,3,dramat,1
14621,3,disclos,1
14622,3,known,2
14623,3,becom,1
14624,3,50000,2
14625,3,fullterm,2
14626,3,molar,2
14627,3,malign,1
14628,3,metastat,1
14629,3,numer,1
14630,3,preexist,1
14631,3,includ,1
14632,3,epilepsi,8
14633,3,multipl,1
14634,3,myasthenia,4
14635,3,gravi,2
14636,3,advic,1
14637,3,wish,2
14638,3,selected,1
14639,3,neurologic,1
14640,3,pregnancy,4
14641,3,obstetric,1
14642,3,palsy,3
14643,3,hemorrhage,4
14644,3,pituitary,1
14645,3,maternal,4
14646,3,mortality,1
14647,3,intracerebral,2
14648,3,pulmonary,1
14649,3,disseminated,1
14650,3,coagulation,1
14651,3,failure,1
14652,3,directly,1
14653,3,decreased,1
14654,3,placental,1
14655,3,perfusion,1
14656,3,serious,1
14657,3,thus,1
14658,3,therapeutic,1
14659,3,nonpregnant,2
14660,3,occlusion,4
14661,3,venous,2
14662,3,thrombosis,1
14663,3,prolapse,1
14664,3,lumbosacral,1
14665,3,plexus,1
14666,3,delivery,1
14667,3,peripheral,2
14668,3,compression,1
14669,3,entrapment,1
14670,3,retention,1
14671,3,every,1
14672,3,proliferation,1
14673,3,prolactinsecreting,1
14674,3,enlarge,1
14675,3,dramatically,1
14676,3,disclose,1
14677,3,previously,1
14678,3,become,1
14679,3,malignant,1
14680,3,metastatic,1
14681,3,numerous,1
14682,3,preexisting,1
14683,3,including,1
14684,3,epilepsy,8
14685,3,multiple,1
14686,3,gravis,2
14687,3,discus,1
14688,3,advice,1
14689,3,cosmet,1
14690,3,selfhelp,6
14691,3,aid,8
14692,3,orthot,1
14693,3,assist,1
14694,3,highlevel,2
14695,3,littl,1
14696,3,intrus,7
14697,3,cosmesi,1
14698,3,paper,2
14699,3,devic,1
14700,3,c6,4
14701,3,quadriplegia,4
14702,3,place,1
14703,3,utensil,4
14704,3,eat,3
14705,3,standard,2
14706,3,silverwar,1
14707,3,rivet,3
14708,3,oneeighthinch,2
14709,3,kydex,2
14710,3,loop,4
14711,3,allow,1
14712,3,free,2
14713,3,rotat,1
14714,3,don,1
14715,3,dof,1
14716,3,cosmetic,1
14717,3,orthotics,1
14718,3,little,1
14719,3,intrusion,1
14720,3,independence,1
14721,3,cosmesis,1
14722,3,device,1
14723,3,appearance,2
14724,3,silverware,1
14725,3,riveted,1
14726,3,centrally,1
14727,3,allowing,1
14728,3,rotation,1
14729,3,donning,1
14730,3,doffing,1
14731,3,eating,1
14732,3,famili,1
14733,3,trigemin,4
14734,3,neuralgia,4
14735,3,charcotmarietooth,6
14736,3,typic,1
14737,3,occasion,1
14738,3,member,2
14739,3,featur,1
14740,3,absenc,1
14741,3,appar,1
14742,3,hereditari,1
14743,3,metabol,2
14744,3,structur,3
14745,3,ident,1
14746,3,sporad,1
14747,3,set,1
14748,3,intract,1
14749,3,success,1
14750,3,percutan,1
14751,3,retrogasserian,2
14752,3,glycerol,2
14753,3,rhizolysi,1
14754,3,occurr,1
14755,3,cranial,2
14756,3,symptom,2
14757,3,light,2
14758,3,current,1
14759,3,hypothes,1
14760,3,regard,1
14761,3,etiolog,1
14762,3,familial,1
14763,3,trigeminal,4
14764,3,family,1
14765,3,typical,1
14766,3,occasionally,1
14767,3,several,1
14768,3,generation,1
14769,3,feature,1
14770,3,absence,1
14771,3,apparent,1
14772,3,hereditary,1
14773,3,metabolic,1
14774,3,structural,2
14775,3,identical,1
14776,3,sporadic,1
14777,3,setting,1
14778,3,describe,1
14779,3,medically,1
14780,3,intractable,1
14781,3,successfully,1
14782,3,percutaneous,1
14783,3,rhizolysis,1
14784,3,occurrence,1
14785,3,hypothesis,1
14786,3,regarding,1
14787,3,etiology,1
14788,3,spect,4
14789,3,pet,4
14790,3,pose,2
14791,3,difficult,2
14792,3,alzheim,3
14793,3,ad,1
14794,3,laboratori,3
14795,3,neuroimag,1
14796,3,play,4
14797,3,import,1
14798,3,dement,2
14799,3,grow,1
14800,3,exclud,1
14801,3,revers,1
14802,3,treatabl,1
14803,3,subdur,1
14804,3,hematoma,4
14805,3,improv,1
14806,3,abil,1
14807,3,show,1
14808,3,presenc,1
14809,3,infarct,1
14810,3,visibl,1
14811,3,singl,1
14812,3,photon,8
14813,3,emiss,2
14814,3,positron,4
14815,3,techniqu,1
14816,3,glucos,2
14817,3,flow,2
14818,3,posit,1
14819,3,support,2
14820,3,diagnosing,1
14821,3,alzheimer,3
14822,3,laboratory,3
14823,3,neuroimaging,1
14824,3,played,1
14825,3,important,1
14826,3,evaluating,1
14827,3,demented,2
14828,3,us,1
14829,3,growing,1
14830,3,excluding,1
14831,3,reversible,1
14832,3,treatable,1
14833,3,subdural,1
14834,3,recently,1
14835,3,improved,1
14836,3,ability,1
14837,3,diagnose,1
14838,3,presence,1
14839,3,visible,1
14840,3,single,1
14841,3,emission,2
14842,3,technique,1
14843,3,visualize,1
14844,3,glucose,2
14845,3,metabolism,1
14846,3,provide,1
14847,3,positive,1
14848,3,supportive,1
14849,3,detect,1
14850,3,pharynx,6
14851,3,larynx,2
14852,3,electromyographi,1
14853,3,lmn,8
14854,3,umn,8
14855,3,twentynin,1
14856,3,periop,1
14857,3,rest,2
14858,3,action,2
14859,3,muap,6
14860,3,morpholog,1
14861,3,recruit,1
14862,3,record,4
14863,3,consist,1
14864,3,poliomyel,1
14865,3,wallenberg,2
14866,3,unilater,1
14867,3,bulbar,2
14868,3,mass,2
14869,3,hemiparesi,1
14870,3,electromyograph,1
14871,3,05,4
14872,3,paramet,1
14873,3,eightytwo,2
14874,3,ninetytwo,2
14875,3,detecting,1
14876,3,electromyography,1
14877,3,utility,1
14878,3,affecting,1
14879,3,twentynine,1
14880,3,examined,1
14881,3,included,1
14882,3,perioperative,1
14883,3,infarction,1
14884,3,lateral,1
14885,3,resting,1
14886,3,morphology,1
14887,3,recruitment,2
14888,3,rested,1
14889,3,consistent,1
14890,3,poliomyelitis,1
14891,3,unilateral,1
14892,3,hemiparesis,1
14893,3,electromyographic,1
14894,3,parameter,1
14895,3,object,1
14896,3,tract,4
14897,3,deterior,1
14898,3,myelodysplasia,8
14899,3,bladder,4
14900,3,hazard,2
14901,3,threat,2
14902,3,urodynam,1
14903,3,leak,4
14904,3,pressur,1
14905,3,detrusorsphinct,3
14906,3,dyssynergia,6
14907,3,complianc,1
14908,3,detrusor,2
14909,3,contractil,1
14910,3,reflux,2
14911,3,sphincter,2
14912,3,behavior,1
14913,3,myelodysplast,1
14914,3,decis,1
14915,3,seventythre,1
14916,3,hydronephrosi,1
14917,3,potent,2
14918,3,predictor,2
14919,3,outcom,4
14920,3,00006,2
14921,3,objective,2
14922,3,deterioration,1
14923,3,urodynamic,1
14924,3,pressure,1
14925,3,detrusorsphincter,3
14926,3,includes,1
14927,3,compliance,1
14928,3,contractility,1
14929,3,myelodysplastic,1
14930,3,urodynamics,2
14931,3,decision,1
14932,3,seventythree,1
14933,3,hydronephrosis,1
14934,3,outcome,4
14935,3,epitheli,4
14936,3,cyst,8
14937,3,cerebellopontin,1
14938,3,angl,1
14939,3,benign,2
14940,3,posterior,6
14941,3,fossa,4
14942,3,uniqu,1
14943,3,doublelay,1
14944,3,cuboid,1
14945,3,line,1
14946,3,detail,2
14947,3,immunohistochem,1
14948,3,electron,2
14949,3,microscop,1
14950,3,endoderm,1
14951,3,origin,1
14952,3,histogenesi,1
14953,3,nervou,1
14954,3,system,1
14955,3,epithelial,4
14956,3,cerebellopontine,1
14957,3,angle,1
14958,3,unique,1
14959,3,doublelayered,1
14960,3,cuboidal,1
14961,3,lining,1
14962,3,detailed,1
14963,3,immunohistochemical,1
14964,3,microscopic,1
14965,3,supported,1
14966,3,endodermal,1
14967,3,histogenesis,1
14968,3,nervous,1
14969,3,spirochet,2
14970,3,infect,3
14971,3,syphili,1
14972,3,leptospirosi,1
14973,3,relaps,1
14974,3,fever,2
14975,3,lyme,10
14976,3,borreliosi,2
14977,3,particular,2
14978,3,spirochetem,1
14979,3,phase,2
14980,3,seed,1
14981,3,quiescent,2
14982,3,latent,2
14983,3,late,4
14984,3,flareup,1
14985,3,produc,1
14986,3,spirochetal,2
14987,3,infection,3
14988,3,involve,1
14989,3,syphilis,1
14990,3,leptospirosis,1
14991,3,relapsing,1
14992,3,borreliosis,2
14993,3,increasing,1
14994,3,spirochetemic,1
14995,3,seeding,1
14996,3,flareups,1
14997,3,producing,2
14998,3,dynam,1
14999,3,flexomet,2
15000,3,instrument,2
15001,3,anesthesiologist,4
15002,3,care,1
15003,3,room,2
15004,3,simpl,1
15005,3,forc,1
15006,3,move,3
15007,3,limb,6
15008,3,passiv,1
15009,3,maximum,4
15010,3,motion,6
15011,3,valid,1
15012,3,reliabl,1
15013,3,valu,1
15014,3,dynamic,1
15015,3,flexometer,2
15016,3,operating,1
15017,3,simple,1
15018,3,measure,1
15019,3,force,1
15020,3,required,2
15021,3,passively,1
15022,3,presented,1
15023,3,validate,1
15024,3,reliability,1
15025,3,demonstrate,1
15026,3,value,1
15027,3,puls,1
15028,3,oximetri,2
15029,3,tonicclon,1
15030,3,oximet,1
15031,3,satur,2
15032,3,genuin,1
15033,3,fit,2
15034,3,strike,1
15035,3,fall,2
15036,3,pseudoseizur,1
15037,3,none,2
15038,3,hypoxia,2
15039,3,episod,1
15040,3,low,4
15041,3,tension,6
15042,3,intervent,1
15043,3,pulse,1
15044,3,oximetry,2
15045,3,tonicclonic,1
15046,3,oximeter,1
15047,3,saturation,2
15048,3,genuine,1
15049,3,showed,1
15050,3,striking,1
15051,3,pseudoseizures,1
15052,3,episode,2
15053,3,immediate,2
15054,3,intervention,1
15055,3,territori,1
15056,3,cerebellar,2
15057,3,mpica,6
15058,3,section,2
15059,3,middl,2
15060,3,medulla,2
15061,3,cerebellum,2
15062,3,triangular,2
15063,3,area,2
15064,3,dorsal,4
15065,3,ventral,2
15066,3,apex,2
15067,3,direct,2
15068,3,toward,1
15069,3,fourth,2
15070,3,ventricl,1
15071,3,suppli,1
15072,3,part,2
15073,3,pseudolabyrinthin,1
15074,3,sign,2
15075,3,dysmetria,2
15076,3,ataxia,2
15077,3,spare,1
15078,3,lateropuls,1
15079,3,silent,2
15080,3,precis,1
15081,3,attribut,1
15082,3,pica,2
15083,3,distinct,1
15084,3,conscious,3
15085,3,spontan,1
15086,3,recoveri,2
15087,3,rule,2
15088,3,distribut,2
15089,3,good,2
15090,3,prognosi,1
15091,3,territory,1
15092,3,artery,4
15093,3,middle,2
15094,3,directed,1
15095,3,towards,1
15096,3,ventricle,1
15097,3,supplied,1
15098,3,pseudolabyrinthine,1
15099,3,spared,1
15100,3,lateropulsion,1
15101,3,precisely,1
15102,3,attributed,1
15103,3,distinction,1
15104,3,alteration,1
15105,3,consciousness,3
15106,3,recorded,1
15107,3,spontaneous,1
15108,3,recovery,2
15109,3,distribution,2
15110,3,regarded,1
15111,3,prognosis,1
15112,3,polyneuropathi,3
15113,3,ophthalmoplegia,6
15114,3,leukoencephalopathi,1
15115,3,intestin,1
15116,3,pseudoobstruct,3
15117,3,polip,4
15118,3,separ,1
15119,3,character,1
15120,3,sensorimotor,2
15121,3,extern,3
15122,3,deaf,1
15123,3,widespread,2
15124,3,autopsi,1
15125,3,endoneuri,1
15126,3,fibrosi,1
15127,3,axon,4
15128,3,atrophi,1
15129,3,poorli,1
15130,3,root,2
15131,3,fatal,6
15132,3,gastrointestin,1
15133,3,dysmotil,1
15134,3,viscer,1
15135,3,manifest,1
15136,3,radiolog,2
15137,3,neuropatholog,1
15138,3,propos,1
15139,3,acronym,2
15140,3,emphas,1
15141,3,tetrad,2
15142,3,polyneuropathy,3
15143,3,leukoencephalopathy,1
15144,3,intestinal,1
15145,3,pseudoobstruction,3
15146,3,separate,1
15147,3,characterized,1
15148,3,external,3
15149,3,deafness,1
15150,3,autopsy,1
15151,3,endoneurial,1
15152,3,fibrosis,1
15153,3,demyelination,1
15154,3,possibly,1
15155,3,axonal,1
15156,3,atrophy,1
15157,3,poorly,1
15158,3,severely,3
15159,3,gastrointestinal,1
15160,3,dysmotility,1
15161,3,visceral,1
15162,3,manifested,1
15163,3,distinctive,2
15164,3,radiological,1
15165,3,neuropathological,1
15166,3,propose,1
15167,3,emphasize,1
15168,3,resid,1
15169,3,advers,1
15170,3,train,1
15171,3,cohort,12
15172,3,conduct,1
15173,3,fortyf,1
15174,3,universityaffili,1
15175,3,program,2
15176,3,fortyfour,2
15177,3,spous,2
15178,3,long,2
15179,3,hour,2
15180,3,sleep,2
15181,3,depriv,1
15182,3,perceiv,1
15183,3,like,1
15184,3,give,1
15185,3,birth,2
15186,3,live,1
15187,3,prematur,1
15188,3,rr,4
15189,3,123,2
15190,3,confid,2
15191,3,interv,1
15192,3,24616,2
15193,3,abort,1
15194,3,congenit,1
15195,3,infant,2
15196,3,anesthet,5
15197,3,concern,1
15198,3,residency,4
15199,3,investigate,1
15200,3,adverse,1
15201,3,training,1
15202,3,conducted,1
15203,3,fortyfive,1
15204,3,universityaffiliated,1
15205,3,resident,1
15206,3,spouse,2
15207,3,deprivation,1
15208,3,increase,2
15209,3,perceived,1
15210,3,likely,1
15211,3,premature,1
15212,3,confidence,2
15213,3,interval,1
15214,3,prematurity,1
15215,3,abortion,1
15216,3,congenital,1
15217,3,anesthetic,4
15218,3,shortterm,2
15219,3,sentenc,3
15220,3,comprehens,1
15221,3,cross,2
15222,3,aphasia,4
15223,3,impair,1
15224,3,explor,1
15225,3,righthand,1
15226,3,focal,2
15227,3,temporopariet,1
15228,3,hemispher,1
15229,3,word,2
15230,3,list,1
15231,3,mirror,2
15232,3,repeat,2
15233,3,comprehend,2
15234,3,unusu,1
15235,3,neuroanatom,1
15236,3,dissoci,1
15237,3,implic,1
15238,3,model,2
15239,3,languagememori,1
15240,3,interact,4
15241,3,sentence,3
15242,3,comprehension,2
15243,3,investigation,1
15244,3,crossed,2
15245,3,impairment,1
15246,3,explored,1
15247,3,righthanded,1
15248,3,temporoparietal,1
15249,3,hemisphere,1
15250,3,general,1
15251,3,suggests,1
15252,3,indicates,1
15253,3,reported,1
15254,3,unusual,1
15255,3,neuroanatomical,1
15256,3,organization,1
15257,3,dissociation,1
15258,3,implication,1
15259,3,languagememory,1
15260,3,interaction,4
15261,3,delirium,8
15262,3,declin,1
15263,3,elderli,1
15264,3,geriatr,1
15265,3,ill,7
15266,3,primari,1
15267,3,transient,4
15268,3,usual,1
15269,3,undetect,1
15270,3,untreat,1
15271,3,clinician,2
15272,3,therefor,1
15273,3,must,2
15274,3,recogn,1
15275,3,search,2
15276,3,dilig,1
15277,3,underli,1
15278,3,accordingli,1
15279,3,managing,1
15280,3,declining,1
15281,3,elderly,1
15282,3,geriatric,1
15283,3,concurrent,2
15284,3,illness,7
15285,3,determine,1
15286,3,primary,1
15287,3,usually,1
15288,3,manifestation,1
15289,3,undetected,1
15290,3,untreated,1
15291,3,therefore,1
15292,3,recognize,1
15293,3,diligently,1
15294,3,underlying,1
15295,3,accordingly,1
15296,3,stereotact,1
15297,3,limbic,2
15298,3,multimod,1
15299,3,technic,1
15300,3,methodolog,1
15301,3,imageanalysi,1
15302,3,simultan,1
15303,3,display,1
15304,3,accuraci,1
15305,3,phantom,2
15306,3,plan,1
15307,3,electrod,1
15308,3,implant,2
15309,3,guid,1
15310,3,digit,1
15311,3,subtract,1
15312,3,angiographi,1
15313,3,spatiotempor,1
15314,3,necessari,1
15315,3,propag,1
15316,3,stereotactic,1
15317,3,multimodal,1
15318,3,technical,1
15319,3,methodology,1
15320,3,imageanalysis,1
15321,3,simultaneously,1
15322,3,validity,1
15323,3,accuracy,1
15324,3,planning,1
15325,3,electrode,1
15326,3,implantation,1
15327,3,guided,1
15328,3,digital,1
15329,3,subtraction,1
15330,3,angiography,1
15331,3,position,1
15332,3,provides,1
15333,3,spatiotemporal,1
15334,3,structure,1
15335,3,necessary,1
15336,3,propagation,1
15337,3,migrainosu,1
15338,3,american,2
15339,3,upon,2
15340,3,ergotamin,1
15341,3,benzodiazepin,1
15342,3,corticosteroid,2
15343,3,reason,3
15344,3,enter,1
15345,3,migrain,4
15346,3,dihydroergotamin,3
15347,3,proven,2
15348,3,remark,1
15349,3,stabil,2
15350,3,make,2
15351,3,form,4
15352,3,therapi,1
15353,3,migrainosus,1
15354,3,experience,1
15355,3,dependence,1
15356,3,ergotamine,1
15357,3,benzodiazepine,1
15358,3,migrainous,1
15359,3,repeated,2
15360,3,dosing,1
15361,3,dihydroergotamine,3
15362,3,remarkably,1
15363,3,stabilizing,1
15364,3,mechanism,3
15365,3,migraine,4
15366,3,reasonable,1
15367,3,therapy,1
15368,3,phenotyp,1
15369,3,glutar,6
15370,3,aciduria,6
15371,3,type,2
15372,3,canadian,4
15373,3,indian,4
15374,3,kindr,2
15375,3,manitoba,2
15376,3,northwest,2
15377,3,ontario,2
15378,3,even,2
15379,3,within,2
15380,3,growth,12
15381,3,often,2
15382,3,precipit,1
15383,3,12,2
15384,3,delay,2
15385,3,die,1
15386,3,mental,2
15387,3,handicap,1
15388,3,retard,2
15389,3,incoordin,2
15390,3,macrocephali,1
15391,3,neonat,4
15392,3,done,2
15393,3,twelv,2
15394,3,acid,2
15395,3,3hydroxyglutar,1
15396,3,amount,2
15397,3,urin,1
15398,3,much,2
15399,3,glutaryl,2
15400,3,coenzym,1
15401,3,dehydrogenas,2
15402,3,skin,2
15403,3,fibroblast,4
15404,3,interleukin2depend,1
15405,3,lymphocyt,1
15406,3,residu,1
15407,3,enzym,1
15408,3,unexplain,1
15409,3,palsylik,1
15410,3,suspicion,2
15411,3,glutarylcoenzym,1
15412,3,phenotypic,1
15413,3,glutaric,6
15414,3,kindred,2
15415,3,living,1
15416,3,followed,1
15417,3,precipitated,1
15418,3,died,1
15419,3,mentally,1
15420,3,physically,1
15421,3,handicapped,1
15422,3,retardation,1
15423,3,incoordination,2
15424,3,macrocephaly,1
15425,3,neonatal,4
15426,3,twelve,2
15427,3,abnormal,1
15428,3,3hydroxyglutaric,1
15429,3,detected,1
15430,3,urine,1
15431,3,coenzyme,1
15432,3,dehydrogenase,2
15433,3,interleukin2dependent,1
15434,3,lymphocyte,1
15435,3,ranged,3
15436,3,residual,1
15437,3,enzyme,1
15438,3,unexplained,1
15439,3,palsylike,1
15440,3,glutarylcoenzyme,1
15441,3,clonotyp,4
15442,3,antiacetylcholin,1
15443,3,receptor,4
15444,3,antibodi,5
15445,3,autoimmun,1
15446,3,gravissensit,1
15447,3,lewi,3
15448,3,gravisresist,1
15449,3,wistar,2
15450,3,furth,14
15451,3,immun,1
15452,3,purifi,1
15453,3,acetylcholin,2
15454,3,achr,2
15455,3,emulsifi,1
15456,3,adjuv,1
15457,3,product,2
15458,3,oligoclon,2
15459,3,achrreact,2
15460,3,ief,4
15461,3,domin,1
15462,3,igg2a,2
15463,3,subclass,2
15464,3,heterogen,1
15465,3,rel,1
15466,3,agbind,1
15467,3,avid,2
15468,3,capabl,1
15469,3,induc,1
15470,3,although,4
15471,3,isotyp,1
15472,3,achrdepend,2
15473,3,contrast,2
15474,3,transfer,2
15475,3,preform,1
15476,3,antiachr,2
15477,3,naiv,1
15478,3,resist,1
15479,3,confer,1
15480,3,moreov,1
15481,3,aggress,1
15482,3,protocol,2
15483,3,ie,2
15484,3,breakthrough,2
15485,3,strain,2
15486,3,diseasecaus,1
15487,3,repertoir,1
15488,3,hyperimmun,1
15489,3,modifi,1
15490,3,explain,1
15491,3,explan,1
15492,3,induct,1
15493,3,complex,2
15494,3,clonotypic,2
15495,3,antiacetylcholine,1
15496,3,antibody,5
15497,3,autoimmune,1
15498,3,gravissensitive,1
15499,3,lewis,3
15500,3,gravisresistant,1
15501,3,immunization,3
15502,3,purified,1
15503,3,acetylcholine,2
15504,3,emulsified,1
15505,3,adjuvant,1
15506,3,typically,1
15507,3,stimulates,1
15508,3,production,1
15509,3,oligoclonal,2
15510,3,achrreactive,2
15511,3,dominated,1
15512,3,clonotypically,1
15513,3,heterogeneous,1
15514,3,relative,1
15515,3,agbinding,1
15516,3,avidity,2
15517,3,capable,1
15518,3,inducing,1
15519,3,produce,1
15520,3,heterogeneity,1
15521,3,isotype,1
15522,3,detectable,1
15523,3,achrdependent,2
15524,3,induce,1
15525,3,impaired,2
15526,3,passive,1
15527,3,preformed,1
15528,3,naive,1
15529,3,suggesting,1
15530,3,resistance,1
15531,3,conferred,1
15532,3,moreover,1
15533,3,aggressive,1
15534,3,induced,1
15535,3,indicating,1
15536,3,diseasecausing,1
15537,3,repertoire,1
15538,3,hyperimmunization,1
15539,3,modified,1
15540,3,clonotype,1
15541,3,changing,1
15542,3,explanation,1
15543,3,induction,1
15544,3,midfac,2
15545,3,fractur,2
15546,3,intracrani,1
15547,3,advanc,1
15548,3,radic,1
15549,3,facial,2
15550,3,extens,1
15551,3,exposur,3
15552,3,rigid,1
15553,3,plate,2
15554,3,fixat,1
15555,3,trauma,2
15556,3,center,2
15557,3,permit,1
15558,3,subset,2
15559,3,ici,10
15560,3,sought,2
15561,3,safeti,1
15562,3,craniofaci,2
15563,3,repair,4
15564,3,1year,2
15565,3,fortythre,1
15566,3,concomit,2
15567,3,eightyfour,2
15568,3,vehicl,1
15569,3,accid,5
15570,3,mva,3
15571,3,sinu,1
15572,3,orbitoethmoid,2
15573,3,highest,2
15574,3,orbitozygomat,1
15575,3,surprisingli,1
15576,3,safe,3
15577,3,appropri,1
15578,3,neurosurg,1
15579,3,midface,2
15580,3,fracture,2
15581,3,intracranial,1
15582,3,advance,1
15583,3,radically,1
15584,3,changed,1
15585,3,extensive,1
15586,3,exposure,3
15587,3,fixation,1
15588,3,permitted,1
15589,3,examine,1
15590,3,safety,1
15591,3,craniofacial,2
15592,3,fortythree,1
15593,3,concomitant,2
15594,3,majority,1
15595,3,vehicle,1
15596,3,accident,5
15597,3,sinus,1
15598,3,orbitozygomatic,1
15599,3,mvas,1
15600,3,surprisingly,1
15601,3,performed,1
15602,3,safely,1
15603,3,appropriate,1
15604,3,neurosurgical,1
15605,3,local,2
15606,3,sourc,1
